latitude,longitude,length,cul_matl,cul_type,Soil_Drainage_Class,Soil_Moisture,Soil_pH,Soil_Elec_Conductivity,Soil_Surface_Texture,Flooding_Frequency,State,Age,Cul_rating
37.219553,-103.455838,29,Unreinforced Concrete,Box,Well drained,14.9,8.2,1.6,Silt loam,None,Colorado,6,3
39.917616,-106.329424,40,Unreinforced Concrete,Arch,Poorly drained,8.3,7.1,0,Variable,Occasional,Colorado,5,3
39.935011,-106.34345,40,Unreinforced Concrete,Arch,Poorly drained,8.3,7.1,0,Variable,Occasional,Colorado,5,3
39.969736,-106.351208,40,Unreinforced Concrete,Arch,Poorly drained,8.3,7.1,0,Variable,Occasional,Colorado,5,4
39.981997,-106.355953,40,Unreinforced Concrete,Arch,Well drained,20.1,7.9,2,Clay loam,None,Colorado,5,3
40.005539,-106.374233,64,Unreinforced Concrete,Arch,Well drained,20.1,7.9,2,Clay loam,None,Colorado,5,3
40.028133,-106.376181,40,Unreinforced Concrete,Arch,Well drained,21.9,8.2,0,Clay loam,None,Colorado,5,3
38.946283,-82.825833,44,Corrugated Steel,Round,Somewhat poorly drained,17,5.3,0,Silt loam,Occasional ,Ohio,53,2
39.2132,-83.54742,56,Corrugated Steel,Round,Well drained,12.4,7.8,0,Silt loam,Occasional ,Ohio,52,2
39.719522,-84.091115,222,Corrugated Steel,Round,Well drained,20.1,6.7,0,Silt loam,None,Ohio,37,4
38.505865,-83.407142,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,24.5,7,0,Silt clay loam,Rare,Ohio,3,4
41.485577,-83.145184,40,Poly Vinyl Chloride,Round,Very poorly drained,28.8,7,0,Silty clay,None,Ohio,0,4
39.04854,-83.39023,40,Poly Vinyl Chloride,Round,Well drained,15.7,7,0,Silt loam,Occasional ,Ohio,7,4
38.809183,-83.035517,60,Poly Vinyl Chloride,Round,Well drained,6.5,6.1,0,Silt loam,Occasional ,Ohio,8,2
40.25892,-82.34307,43,Reinforced Concrete,Box,Somewhat poorly drained,11.7,5.7,0,Silt loam,Occasional ,Ohio,81,4
40.404494,-81.348304,271,Corrugated Steel,Round,Somewhat poorly drained,17.7,5.9,0,Silt loam,None,Ohio,51,4
39.4723,-81.723867,47,Poly Vinyl Chloride,Round,Well drained,21.1,5.4,0,Silt loam,None,Ohio,18,2
39.574528,-82.378826,40,Corrugated Steel,Round,Moderately well drained,15.1,5.2,0,Slighlty decomposed plant material,None,Ohio,51,2
40.512871,-84.70724,50,Poly Vinyl Chloride,Round,Somewhat poorly drained,20.4,7.3,0,Silt loam,None,Ohio,5,4
38.742025,-83.841627,198,Corrugated Steel,Round,Well drained,7.4,5.9,0,Loam,None,Ohio,50,4
39.615305,-81.360728,31,Poly Vinyl Chloride,Round,Moderately well drained,15.1,5.2,0,Silt loam,None,Ohio,9,4
39.152699,-83.994347,171,Corrugated Steel,Round,Well drained,16.7,6.4,0,Silt loam,None,Ohio,51,4
39.595845,-81.983472,35,Corrugated Steel,Round,Moderately well drained,18.7,6.4,0,Silt loam,None,Ohio,35,2
39.53552,-82.182198,40,Corrugated Steel,Round,Somewhat poorly drained,11.1,5.5,0,Silt loam,Frequent,Ohio,32,4
38.944283,-83.023383,153,Reinforced Concrete,Round,Well drained,12.4,7.2,0,Silty clay loam,Occasional ,Ohio,69,4
39.124167,-82.467222,202,Reinforced Concrete,Round,Well drained,7.6,5.5,0,Silt loam,Frequent,Ohio,49,4
38.46937,-82.602683,92,Corrugated Steel,Round,Well drained,15.7,7,0,Silt loam,Occasional ,Ohio,58,4
39.531305,-81.111327,39,Corrugated Steel,Round,Well drained,22.1,4.9,0,Silty clay loam,None,Ohio,60,2
39.507093,-82.475944,42,Corrugated Steel,Round,Well drained,10,4.9,0,Slighlty decomposed plant material,None,Ohio,47,2
39.567723,-81.170002,42,Poly Vinyl Chloride,Round,Well drained,9.7,5.5,0,Silt loam,None,Ohio,18,4
39.028884,-83.883543,334,Corrugated Steel,Round,Moderately well drained,19.5,6.1,0,Silt clay loam,None,Ohio,40,4
39.31152,-82.93936,338,Corrugated Steel,Round,Well drained,9.3,7.9,0,Silt loam,Occasional ,Ohio,46,4
38.558298,-82.358783,50,Poly Vinyl Chloride,Round,Well drained,12.1,6.3,0,Silt loam,None,Ohio,21,4
39.302297,-82.448165,110,Steel plate,Round,Moderately well drained,15.1,5.2,0,Silt loam,None,Ohio,66,4
38.97386,-84.252596,122,Corrugated Steel,Round,Well drained,18.9,6.8,0,Flagy silty clay loam,None,Ohio,59,2
38.946878,-83.90691,89,Corrugated Steel,Round,Moderately well drained,19.5,6.1,0,Silty clay loam,None,Ohio,66,2
40.33139,-82.46279,61,Reinforced Concrete,Box,Somewhat poorly drained,13.2,7.2,0,Silt loam,Occasional ,Ohio,82,2
39.503422,-84.021428,424,Corrugated Steel,Round,Well drained,15.9,7.9,0,Silt loam,None,Ohio,39,2
39.799952,-81.674405,57,Corrugated Steel,Round,Well drained,24.8,5.5,0,Silty clay loam,None,Ohio,49,4
39.020796,-83.840672,110,Corrugated Steel,Round,Poorly drained,18.3,5.4,0,Silt loam,None,Ohio,40,4
38.428983,-82.452651,600,Corrugated Steel,Round,Well drained,15.7,7.4,0,Silt loam,None,Ohio,29,2
39.29139,-83.41045,60,Poly Vinyl Chloride,Round,Well drained,15.7,7.4,0,Silt loam,None,Ohio,15,4
39.55123,-81.03102,132,Corrugated Steel,Round,Well drained,15.4,5.9,0,Silty loam,Rare,Ohio,81,2
39.415927,-82.624477,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,15.8,5.8,0,Silty loam,Rare,Ohio,30,4
40.49121,-82.55766,116,Reinforced Concrete,Round,Very poorly drained,0.9,1.1,0,Silty clay loam,None,Ohio,48,4
40.696837,-82.258427,47,Poly Vinyl Chloride,Round,Moderately well drained,11.8,6.2,0,Silt loam,None,Ohio,6,4
39.948503,-81.970185,556,Corrugated Steel,Round,Moderately well drained,11.8,6.2,0,Silt loam,None,Ohio,55,2
39.237995,-83.894503,42,Poly Vinyl Chloride,Round,Poorly drained,18.3,5.4,0,Silt loam,None,Ohio,30,4
39.913302,-81.677878,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,13.7,6.7,0,Silt loam,Frequent,Ohio,1,4
39.195405,-82.977825,42,Poly Vinyl Chloride,Round,Well drained,5.9,5.3,0,Silt loam,Occasional ,Ohio,65,4
39.37896,-84.22281,226,Corrugated Steel,Round,Well drained,10.2,7,0,Loam,Frequent,Ohio,49,2
39.437,-84.268,40,Poly Vinyl Chloride,Round,Well drained,15.7,6.3,0,Silt loam,None,Ohio,6,4
38.931962,-82.380725,39,Poly Vinyl Chloride,Round,Somewhat poorly drained,8.4,5.3,0,Silt loam,Frequent,Ohio,60,2
40.85044,-82.29029,122,Corrugated Steel,Round,Somewhat poorly drained,13.5,5.8,0,Silt loam,None,Ohio,66,2
39.938453,-82.241082,188,Reinforced Concrete,Round,Poorly drained,17,6.6,0,Silt loam,Frequent,Ohio,60,2
39.44973,-83.067613,55,Poly Vinyl Chloride,Round,Well drained,16.7,7.4,0,Silt loam,None,Ohio,17,4
40.453712,-82.54324,180,Reinforced Concrete,Round,Well drained,12,6.5,0,Silt loam,None,Ohio,48,4
40.261804,-81.549016,331,Corrugated Steel,Round,Well drained,13,5.3,0,Silt loam,None,Ohio,48,4
39.170826,-83.349691,32,Poly Vinyl Chloride,Round,Moderately well drained,16.1,5.4,0,Silt loam,None,Ohio,23,4
39.747855,-81.622093,40,Corrugated Steel,Round,Well drained,14.9,7,0,Silt loam,Frequent,Ohio,28,4
39.958881,-82.68124,134,Reinforced Concrete,Round,Somewhat poorly drained,19.8,7.1,0,Silt loam,None,Ohio,67,4
39.543685,-81.208427,57,Corrugated Steel,Round,Well drained,11.3,4.8,0,Silt loam,None,Ohio,49,2
39.948383,-82.68192,230,Reinforced Concrete,Round,Somewhat poorly drained,19.8,7,0,Silt loam,None,Ohio,53,4
38.64523,-82.275987,32,Poly Vinyl Chloride,Round,Well drained,9.3,6.2,0,Silt loam,None,Ohio,82,4
39.946223,-82.478698,82,Reinforced Concrete,Round,Very poorly drained,16.8,6.9,0,Silty clay loam,None,Ohio,57,2
39.455973,-81.641818,316,Corrugated Steel,Round,Well drained,20.1,5.6,0,Very stony silty clay loam,None,Ohio,60,2
38.557507,-82.36173,40,Poly Vinyl Chloride,Round,Well drained,12.1,6.3,0,Silt loam,None,Ohio,21,4
39.504532,-84.022415,308,Corrugated Steel,Round,Well drained,15.9,7.9,0,Silt loam,None,Ohio,38,2
38.884867,-83.19625,65,Corrugated Steel,Round,Well drained,10,4.9,0,Silt loam,None,Ohio,59,2
39.6624,-82.56254,101,Poly Vinyl Chloride,Round,Poorly drained,15.5,6.3,0,Silt loam,Rare,Ohio,14,4
39.153484,-84.267279,296,Corrugated Steel,Round,Excessively drained,3.2,7.8,0,Loam,None,Ohio,50,4
38.782817,-83.713817,54,Corrugated Steel,Arch,Well drained,14.9,6.9,0,Silt loam,Occasional ,Ohio,65,4
39.114117,-82.354843,42,Corrugated Steel,Arch,Moderately well drained,7.1,5.3,0,Silt loam,Frequent,Ohio,54,2
39.16692,-81.826099,49,Poly Vinyl Chloride,Round,Well drained,21.4,5.5,0,Silt loam,None,Ohio,50,4
39.446132,-82.703496,91,Poly Vinyl Chloride,Round,Well drained,6.1,1.7,0,Loam,None,Ohio,7,4
39.16358,-83.581369,79,Reinforced Concrete,Round,Well drained,18.2,6.4,0,Silt loam,None,Ohio,52,4
39.94814,-82.677729,230,Reinforced Concrete,Round,Somewhat poorly drained,19.8,7.1,0,Silt loam,None,Ohio,53,2
39.420383,-83.992677,144,Corrugated Steel,Round,Well drained,17.4,6.7,0,Silt loam,None,Ohio,70,2
39.571713,-82.246587,50,Corrugated Steel,Round,Moderately well drained,19.3,5.2,0,Silt loam,None,Ohio,55,2
39.25241,-82.38232,60,Poly Vinyl Chloride,Round,Somewhat poorly drained,8.4,5.3,0,Silt loam,Frequent,Ohio,9,4
39.554382,-81.197667,48,Poly Vinyl Chloride,Round,Well drained,13.3,5.1,0,Silt loam,None,Ohio,91,4
39.456407,-81.641407,230,Corrugated Steel,Round,Well drained,20.1,5.6,0,Very stony silty clay loam,None,Ohio,60,2
39.233134,-84.158529,90,Corrugated Steel,Round,Moderately well drained,17.7,6.1,0,Silt loam,None,Ohio,61,2
40.264547,-82.450587,50,Corrugated Steel,Round,Very poorly drained,20.9,6.7,0,Silty clay loam,None,Ohio,26,4
40.787346,-82.378072,35,Poly Vinyl Chloride,Round,Well drained,8.7,5.3,0,Loam,None,Ohio,5,4
39.071778,-84.060051,60,Poly Vinyl Chloride,Round,Well drained,16.1,5,0,Silt loam,None,Ohio,6,4
40.353866,-82.49552,92,Reinforced Concrete,Round,Poorly drained,20.7,6.7,0,Silt loam,None,Ohio,54,4
39.616882,-81.366983,40,Poly Vinyl Chloride,Round,Well drained,14.6,6.5,0,Silt loam,Frequent,Ohio,9,4
38.549591,-82.297656,144,Corrugated Steel,Round,Well drained,14.7,5.2,0,Slighlty decomposed plant material,None,Ohio,79,2
40.355174,-81.56549,235,Corrugated Steel,Round,Moderately well drained,13.7,5.1,0,Slighlty decomposed plant material,None,Ohio,18,4
40.78173,-81.91507,300,High Density Polyethylene,Round,Well drained,7,5.1,0,Silt loam,None,Ohio,120,4
39.288057,-82.946671,112,Corrugated Steel,Round,Moderately well drained,23,6.1,0,Silt loam,None,Ohio,50,2
38.466574,-82.430482,60,Poly Vinyl Chloride,Round,Well drained,23,6.4,0,Slighlty decomposed plant material,None,Ohio,12,4
38.605559,-82.434206,40,Poly Vinyl Chloride,Round,Well drained,12.1,6.3,0,Silt loam,None,Ohio,13,4
39.32703,-83.589,45,Corrugated Steel,Round,Very poorly drained,16.8,7.2,0,Silt loam,None,Ohio,59,2
39.430818,-83.961903,359,Corrugated Steel,Round,Well drained,16.6,7.4,0,Silt loam,None,Ohio,69,2
39.86263,-82.248413,40,Poly Vinyl Chloride,Round,Well drained,14,4.8,0,Silt loam,None,Ohio,12,4
38.552878,-82.516582,45,Poly Vinyl Chloride,Round,Well drained,23,6.4,0,Slighlty decomposed plant material,None,Ohio,21,2
38.568417,-82.295466,51,Corrugated Steel,Round,Well drained,23.6,6.4,0,Silt loam,None,Ohio,83,2
38.7743,-83.40225,115,Reinforced Concrete,Round,Well drained,23.4,6.2,0,Silt loam,None,Ohio,54,4
38.930792,-82.381581,50,Corrugated Steel,Arch,Well drained,11.1,4.6,0,Silt loam,None,Ohio,68,4
38.874684,-82.810551,48,Poly Vinyl Chloride,Round,Well drained,14.9,5,0,Silt loam,None,Ohio,6,4
39.95831,-82.631602,128,Reinforced Concrete,Box,Moderately well drained,16.9,7,0,Silt loam,None,Ohio,87,2
40.357774,-82.230392,46,Reinforced Concrete,Box,Well drained,9.2,5.9,0,Silt loam,None,Ohio,83,4
38.855033,-83.015183,110,Poly Vinyl Chloride,Round,Poorly drained,15.9,5.4,0,Silt loam,None,Ohio,35,4
40.067752,-81.054398,152,Corrugated Steel,Round,Well drained,13,5.3,0,Silt loam,None,Ohio,81,2
38.672206,-82.475737,40,Corrugated Steel,Round,Well drained,9.3,4.6,0,Moderately decomposed plant material,None,Ohio,36,2
40.09983,-82.03986,61,Reinforced Concrete,Box,Somewhat poorly drained,13.7,6.7,0,Silt loam,Frequent,Ohio,24,4
39.957042,-82.714991,120,Reinforced Concrete,Box,Very poorly drained,22.1,7.2,0,Silty clay loam,None,Ohio,88,2
39.481152,-83.287056,101,Poly Vinyl Chloride,Round,Very poorly drained,21.6,6.8,0,Silty clay loam,None,Ohio,24,4
39.656505,-81.312572,40,Poly Vinyl Chloride,Round,Well drained,14.6,6.5,0,Silt loam,Frequent,Ohio,8,4
39.647518,-82.725675,60,Poly Vinyl Chloride,Round,Well drained,15.2,6.7,0,Silt loam,None,Ohio,3,4
39.251398,-82.383162,50,Corrugated Steel,Round,Somewhat poorly drained,8.4,5.3,0,Silt loam,Frequent,Ohio,42,4
38.761067,-83.52345,47,Corrugated Steel,Round,Moderately well drained,23.6,6,0,Silt loam,None,Ohio,59,2
38.91287,-83.035775,54,Corrugated Steel,Round,Well drained,14.5,5.2,0,Silt loam,None,Ohio,31,4
38.57923,-82.530027,32,Reinforced Concrete,Arch,Well drained,17.8,6.1,0,Silty clay loam,None,Ohio,51,2
40.555618,-81.906814,173,Corrugated Steel,Round,Somewhat poorly drained,11.7,5.7,0,Silt loam,Occasional ,Ohio,60,2
39.571085,-82.76612,57,Reinforced Concrete,Round,Well drained,14.6,6.5,0,Silt loam,None,Ohio,82,4
39.420941,-82.596847,72,Poly Vinyl Chloride,Round,Well drained,3.8,4.6,0,Coarse sandy loam,None,Ohio,36,4
38.893383,-83.02455,54,Poly Vinyl Chloride,Round,Moderately well drained,15.5,5.9,0,Silt loam,None,Ohio,14,4
39.945763,-82.256428,40,Poly Vinyl Chloride,Round,Moderately well drained,17.1,5.4,0,Silt loam,None,Ohio,11,2
39.231853,-84.59073,110,Corrugated Steel,Round,Moderately well drained,18.8,6.1,0,Silt loam,None,Ohio,51,2
39.89034,-82.24373,56,Corrugated Steel,Arch,Moderately well drained,15.8,6.3,0,Silt loam,None,Ohio,62,4
38.564399,-82.468149,48,Corrugated Steel,Round,Well drained,9.3,4.6,0,Moderately decomposed plant material,None,Ohio,34,2
39.861812,-82.320557,60,Poly Vinyl Chloride,Round,Well drained,18.5,5.5,0,Silt loam,None,Ohio,7,4
38.657026,-82.745376,96,Corrugated Steel,Round,Well drained,6.3,6.4,0,Loam,Frequent,Ohio,56,2
39.754692,-81.367127,50,Poly Vinyl Chloride,Round,Somewhat poorly drained,26.3,6.2,0,Silty clay,Frequent,Ohio,0,4
40.385426,-82.824254,260,Poly Vinyl Chloride,Round,Moderately well drained,19.7,6.9,0,Silt loam,None,Ohio,2,4
39.00888,-83.65866,40,Poly Vinyl Chloride,Round,Moderately well drained,17.7,6.1,0,Silt loam,None,Ohio,5,4
38.8795,-82.97595,145,Reinforced Concrete,Round,Moderately well drained,15.1,5.2,0,Silt loam,None,Ohio,48,4
38.834037,-82.851158,38,Poly Vinyl Chloride,Round,Well drained,6.5,6.1,0,Silt loam,None,Ohio,19,4
39.7448,-82.67747,110,Corrugated Steel,Round,Somewhat poorly drained,15.6,6.9,0,Silt loam,Occasional ,Ohio,19,4
41.46046,-81.051531,76,Corrugated Steel,Ellipse/Squashed,Somewhat poorly drained,20.7,6.7,0,Loam,None,Ohio,53,2
39.16565,-83.349317,42,Corrugated Steel,Round,Moderately well drained,16.1,5.4,0,Silt loam,None,Ohio,54,4
38.77239,-83.40753,160,Corrugated Steel,Round,Well drained,23.9,6.5,0,Silty clay loam,None,Ohio,47,4
38.905433,-83.761783,40,Corrugated Steel,Round,Moderately well drained,17.7,6.1,0,Silt loam,None,Ohio,20,4
39.426826,-81.658576,155,Corrugated Steel,Round,Well drained,11.7,4.8,0,Slighlty decomposed plant material,None,Ohio,57,4
39.012778,-82.702222,185,Corrugated Steel,Arch,Well drained,5.6,4.6,0,Silt loam,Frequent,Ohio,49,4
39.133933,-83.996567,36,Corrugated Steel,Round,Moderately well drained,17.7,6.1,0,Silt loam,None,Ohio,11,2
39.08067,-82.5259,40,Poly Vinyl Chloride,Round,Very poorly drained,19.7,5.3,0,Silt loam,Frequent,Ohio,7,4
39.10004,-83.11347,102,Corrugated Steel,Round,Well drained,10.1,4.9,0,Moderately decomposed plant material,None,Ohio,59,4
40.968166,-82.052986,225,Poly Vinyl Chloride,Round,Somewhat poorly drained,19.8,7.1,0,Silt loam,None,Ohio,117,2
41.060673,-82.125409,57,Poly Vinyl Chloride,Round,Somewhat poorly drained,21.2,6.8,0,Silt loam,None,Ohio,1,4
38.92878,-83.42009,80,Corrugated Steel,Round,Somewhat poorly drained,24.9,7,0,Silty clay loam,Rare,Ohio,18,4
39.954914,-82.336067,98,Reinforced Concrete,Box,Somewhat poorly drained,15.5,6.9,0,Silt loam,Frequent,Ohio,81,2
39.257143,-84.012601,70,Poly Vinyl Chloride,Round,Moderately well drained,20.8,5.8,0,Silt loam,None,Ohio,10,2
39.614596,-81.36511,40,Poly Vinyl Chloride,Round,Moderately well drained,15.1,5.2,0,Silt loam,None,Ohio,11,4
39.231758,-81.788972,410,Corrugated Steel,Round,Well drained,6,5,0,Sandy loam,None,Ohio,58,4
40.945233,-81.907704,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,17.8,6.2,0,Silt loam,None,Ohio,0,4
38.574839,-82.405805,30,Poly Vinyl Chloride,Round,Well drained,12.1,6.3,0,Silt loam,None,Ohio,13,4
40.34746,-82.07499,41,Reinforced Concrete,Round,Moderately well drained,16.3,6.5,0,Silt loam,None,Ohio,95,4
39.534006,-81.129102,38,Poly Vinyl Chloride,Round,Well drained,11.7,4.8,0,Slighlty decomposed plant material,None,Ohio,60,4
39.044266,-84.195533,155,Corrugated Steel,Round,Well drained,21.3,6.6,0,Loam,None,Ohio,61,2
38.455458,-82.357627,148,Corrugated Steel,Round,Well drained,23,6.4,0,Slighlty decomposed plant material,None,Ohio,13,4
38.596959,-82.431573,30,Poly Vinyl Chloride,Round,Well drained,12.1,6.3,0,Silt loam,None,Ohio,11,4
39.754628,-81.745557,40,Poly Vinyl Chloride,Round,Well drained,10.6,4.6,0,Silt loam,None,Ohio,30,4
38.848641,-84.01398,40,Poly Vinyl Chloride,Round,Moderately well drained,17.7,6.1,0,Silt loam,None,Ohio,9,4
39.774131,-81.437464,260,Corrugated Steel,Round,Well drained,24.8,5.6,0,Silt loam,None,Ohio,55,4
39.658918,-81.315058,40,Poly Vinyl Chloride,Round,Well drained,24.8,5.6,0,Silt loam,None,Ohio,8,2
39.512053,-82.372373,100,Corrugated Steel,Round,Well drained,9.4,6.6,0,Silt loam,Frequent,Ohio,28,2
38.657623,-82.415034,30,Poly Vinyl Chloride,Round,Well drained,21.9,4.9,0,Slighlty decomposed plant material,None,Ohio,12,4
38.67124,-83.753173,33,Poly Vinyl Chloride,Round,Well drained,19.1,7,0,Silty clay,None,Ohio,8,4
39.282482,-84.022411,78,Corrugated Steel,Round,Somewhat poorly drained,17.4,6,0,Silt loam,None,Ohio,57,2
39.664429,-84.09845,350,Corrugated Steel,Round,Well drained,20.1,6.7,0,Silt loam,None,Ohio,37,4
38.56189,-82.54992,53,Poly Vinyl Chloride,Round,Well drained,12.1,6.3,0,Silt loam,None,Ohio,21,4
38.549413,-82.37328,40,Poly Vinyl Chloride,Round,Well drained,10.6,6.5,0,Silt loam,Frequent,Ohio,21,4
40.555371,-81.82555,107,Corrugated Steel,Round,Moderately well drained,11.8,6.2,0,Silt loam,None,Ohio,62,2
39.31634,-83.42632,40,Poly Vinyl Chloride,Round,Somewhat poorly drained,16,7.2,0,Silt loam,None,Ohio,23,4
39.359217,-82.22313,64,Corrugated Steel,Round,Well drained,10.6,6.5,0,Silt loam,Frequent,Ohio,44,4
38.922183,-83.019266,143,Reinforced Concrete,Round,Somewhat poorly drained,17.7,5.9,0,Silt loam,None,Ohio,69,4
38.9616,-83.35668,268,Corrugated Steel,Round,Well drained,23.4,6.2,0,Silt loam,None,Ohio,50,2
38.913383,-83.012833,152,Reinforced Concrete,Round,Well drained,10,4.9,0,Silt loam,None,Ohio,69,2
40.341895,-81.505426,52,Corrugated Steel,Round,Somewhat poorly drained,16.8,5.2,0,Silt loam,None,Ohio,63,4
38.530861,-82.394274,40,Poly Vinyl Chloride,Round,Well drained,12.1,6.3,0,Silt loam,None,Ohio,20,4
39.031377,-84.170338,50,Poly Vinyl Chloride,Round,Moderately well drained,19.5,6.4,0,Silty clay loam,None,Ohio,14,4
39.771552,-81.462099,130,Corrugated Steel,Round,Well drained,24.8,5.6,0,Silt loam,None,Ohio,55,4
38.546606,-82.659558,164,Corrugated Steel,Round,Well drained,7.5,4.6,0,Loam,None,Ohio,56,2
38.762787,-83.817042,59,Corrugated Steel,Round,Well drained,19.1,7,0,Silty clay,None,Ohio,54,4
39.851792,-81.088957,32,Poly Vinyl Chloride,Round,Well drained,11.7,4.5,0,Silt loam,None,Ohio,4,4
39.963768,-81.913122,298,Reinforced Concrete,Round,Well drained,5.1,4.7,0,Channery loam,None,Ohio,54,2
39.014383,-83.659717,31,Poly Vinyl Chloride,Round,Well drained,18.6,5.5,0,Silt loam,None,Ohio,16,4
39.21537,-82.982738,80,Poly Vinyl Chloride,Round,Moderately well drained,18,4.6,0,Silt loam,None,Ohio,7,2
40.804214,-82.581419,129,Corrugated Steel,Round,Somewhat poorly drained,13.2,7.2,0,Silt loam,Occasional ,Ohio,51,4
39.538905,-81.500809,36,Corrugated Steel,Round,Well drained,22.1,4.9,0,Silty clay loam,None,Ohio,37,4
39.92918,-82.261812,40,Poly Vinyl Chloride,Round,Well drained,14.8,5.2,0,Silt loam,None,Ohio,77,4
38.894233,-83.988317,46,Corrugated Steel,Round,Moderately well drained,17.7,6.1,0,Silt loam,None,Ohio,46,4
39.096867,-83.09005,40,Corrugated Steel,Round,Well drained,14,4.8,0,Silt loam,None,Ohio,35,4
39.181545,-82.464199,45,Poly Vinyl Chloride,Round,Well drained,9,5,0,Slighlty decomposed plant material,None,Ohio,22,4
39.738442,-81.945173,40,Poly Vinyl Chloride,Round,Moderately well drained,19.2,6.2,0,Silt loam,None,Ohio,22,4
40.462888,-82.636309,80,Corrugated Steel,Round,Very poorly drained,20.9,6.7,0,Silty clay loam,None,Ohio,9,4
41.029373,-81.313822,124,Corrugated Steel,Round,Poorly drained,25.5,6.7,0,Silty clay loam,None,Ohio,64,2
39.68672,-82.65732,158,Poly Vinyl Chloride,Round,Well drained,12.9,6.4,0,Silt loam,None,Ohio,13,4
39.106167,-83.014333,75,High Density Polyethylene,Round,Well drained,22.5,7.2,0,Silty clay loam,None,Ohio,27,4
40.3117,-80.95602,168,Corrugated Steel,Round,Well drained,3.5,4.6,0,Channery silt loam,None,Ohio,62,2
39.66233,-82.229607,260,Corrugated Steel,Round,Moderately well drained,19.2,6.3,0,Silt loam,None,Ohio,17,4
38.504821,-82.652333,214,Corrugated Steel,Round,Well drained,15.7,7,0,Silt loam,None,Ohio,56,2
38.705353,-82.459041,50,Poly Vinyl Chloride,Round,Somewhat poorly drained,8.4,5.3,0,Silt loam,Frequent,Ohio,12,4
